work_id,char_count
T2032,4005
T1820,20380
T1808,41661
T1809,56031
T1819,27880
T1818,62355
T1816,99726
T1817,1365
T1815,46199
T1814,53902
T1810,50438
T1804,267588
T1805,465908
T1811,28895
T1807,46804
T1813,87463
T1812,35614
T1806,47838
T1998A,210892
T1994B,4321
T1998B,23343
T1994A,9635
T1992,53973
T1979,20233
T1978,4268
T1993,15980
T1991,10235
T1985,20366
T1984,7504
T1990,12367
T1980,11892
T1957,5109
T1981,12145
T1995,30667
T1983,21250
T1997,155617
T1968,5120
T1996,64484
T1982,23618
T1958,30923
T1964,10877
T1970,56631
T1986A,18977
T1969A,126508
T1971,3502
T1965,16744
T1959,12160
T1973,76202
T1967,18404
T1986B,12958
T1969B,27701
T1966,23740
T1972,17815
T1999,41101
T1989,9071
T1976,58638
T1962,2442
T1987B,16094
T1963,33098
T1977,1361
T1988,52514
T1961,8109
T1975,4798
T1987A,14814
T1974,43566
T1960,75485
T2000,119267
T2141A,1807
T2139,6787
T2138,5363
T2141B,8657
T2128,1066826
T2129,94332
T2124,15508
T2130,79479
T2131,238424
T2125,46883
T2127,82597
T2126,37406
T2132,5655
T2136,5317
T2123,296682
T2137,27300
T2135,10800
T2134,4953
T2144,2414
T2140,11089
T2133B,12599
T2142,3312
T2143,769
T2133A,7801
T2122,1152869
T2121,420247
T1778,238984
T1779,233489
T1781,141728
T1780,93641
T1782,198660
T1769,27411
T1768,15973
T1771,15638
T1765,23603
T1770,9589
T1766,44839
T1772,42845
T1773,6676
T1767,312283
T1777,71126
T1776,160940
T1774,38899
T1775,131836
T0268,43499
T0269,6221
T0278,584243
T0275,7340
T0274,7754
T0276,10263
T0262,87251
T0263,102879
T0277,8057
T0273,14421
T0267,40588
T0266,38405
T0272,76859
T0264,88809
T0270,17077
T0271,25020
T0265,1857
T1739,456244
T1738,14803
T1736,1115685
T1737,13041
T1742,24666
T1743,3105
T1741,63672
T1740,3407
T1617,18386
T1603,6381
T1602,160025
T1616,10266
T1589,6030
T1600,19381
T1614,730
T1615,8160
T1601,2926
T1588,9802
T1598,108134
T1605,49092
T1611,46692
T1610,43245
T1604,105590
T1599,19286
T1612,3797
T1606,126943
T1607,4744
T1613,6895
T1597,87095
T1622,4182
T1623,301
T1596,77985
T1594,28780
T1609,8454
T1621,1061
T1620,1012
T1608,5925
T1595,175908
T1591,31161
T1585,91514
T1624,1077
T1618,6454
T1619,1413
T1625,4925
T1590,4233
T1586,1541
T1592,23430
T1627,3231
T1626,3305
T1593,30795
T1587,3479
T2103,410012
T2117,21521
T2116,48439
T2102,146893
T2114,16545
T2115,162122
T2111,13956
T2105,10033
T2104,53875
T2110,101374
T2106,49250
T2112,18295
T2113,136974
T2107,12114
T2109,23829
T2108,50826
T2120,44110
T2118,43959
T2119,14213
T2172,4104
T2166,2149
T2167,9456
T2173,6190
T2159,3818
T2165,2516
T2171,1676
T2170,2814
T2164,2475
T2158,7357
T2160,2109
T2148,37195
T2149,137972
T2175,1257
T2161,6382
T2177,2522
T2163,3661
T2162,3010
T2176,24278
T2168A,1036
T2168B,2668
T2184,11423
T2153,103597
T2147,27711
T2146,33716
T2152,7862
T2178,1593
T2150,5828
T2151,32163
T2145,155348
T2179,800
T2182,790
T2155,28572
T2169,562
T2154,340732
T2174A,4702
T2183,19325
T2181,3572
T2156,32780
T2157,369722
T2174B,342
T2180,1716
T1575,1716
T1574,683
T1576,660
T1577,17540
T1567,30625
T1573,1484
T1572,4197
T1566,132803
T1570,4956
T1564,52511
T1565,17133
T1571,99101
T1583,7558
T1568,13543
T1569,23767
T1582,89172
T1580,8335
T1581,110350
T1584,28585
T1579,910475
T1578,16572
T0254,770
T0240,3643
T0241,4680
T0255,753
T0243,3487
T0257,869
T0256,2121
T0242,3475
T0246,17251
T0252,860
T0253,731
T0247,1296
T0251,1323
T0245,14392
T0244,49833
T0250,440
T0237,8303
T0223,340387
T0222,118712
T0234,15471
T0235,6544
T0221,251388
T0225,54492
T0231,67482
T0230,1442
T0224,91479
T0232,11341
T0226,49509
T0227,88050
T0233,12753
T0229,10575
T0228,146745
T0238,9355
T0239,6557
T0249,1907
T0261,83923
T0260,15896
T0248,973
T0236b,7918
T0258,1723
T0236a,7832
T0259,957
T1759,4456
T1758,32542
T1764,478880
T1763,368893
T1762,18763
T1748,59649
T1760,10009
T1761,13334
T1749,21870
T1744,153657
T1750,14092
T1751,64584
T1745,44951
T1753,53948
T1747,10522
T1746,14218
T1752,19751
T1756,5206
T1757,31693
T1755,2468
T1754,40245
T0006,25525
T0012,10808
T0013,12524
T0007,27428
T0011,7195
T0005,26872
T0039,2971
T0038,2065
T0004,1672
T0010,9482
T0028,910
T0014,8118
T0001,246070
T0015,6746
T0029,863
T0003,7216
T0017,3632
T0016,2274
T0002,5817
T0065,1390
T0071,3713
T0059,413
T0058,3072
T0070,2512
T0064,1642
T0072,465
T0066,4185
T0067,2808
T0073,1582
T0098,4241
T0088,1600
T0077,1755
T0063,1413
T0062,3097
T0076,4753
T0089,801
T0048,1645
T0060,3571
T0074,3417
T0075,1988
T0061,1726
T0049,5619
T0087,1880
T0093,624
T0044,2399
T0050,2302
T0078,1955
T0079,4642
T0051,1031
T0045,7755
T0092,1449
T0086,6492
T0090,2205
T0084,1635
T0053,2783
T0047,1353
T0046,2020
T0052,3630
T0085,4180
T0091,2001
T0095,1067
T0081,10013
T0056,554
T0042,2559
T0043,1531
T0057,3333
T0080,7003
T0094,1822
T0082,1337
T0096,515
T0069,4706
T0041,2782
T0055,2645
T0054,2085
T0040,1671
T0068,5625
T0097,5021
T0083,2055
T0027,1074
T0033,1763
T0032,4676
T0026,649370
T0030,1866
T0024,89466
T0018,4494
T0019,2364
T0025,90650
T0031,2319
T0009,4048
T0035,1414
T0021,11586
T0020,7660
T0034,1559
T0008,9839
T0022,9196
T0036,1022
T0037,864
T0023,54957
T1803,46572
T1787,23363
T1793,5702
T1792,12403
T1786,126806
T1802,12022
T1800,15657
T1790,13026
T1784,56763
T1785,59056
T1791,109219
T1801,45588
T1795,81027
T1794,9685
T1796,354090
T1797,30196
T1783,18103
T1799,225823
T1798,20717
T1788,265137
T1789,124073
