work_id,char_count
T1953,2242
T1954,918
T1955,31199
T1956,8479
T1957,4172
T1958,25019
T1959,10742
T1960,65702
T1961,6572
T1962,2017
T1963,28362
T1964,8854
T1965,13739
T1966,19403
T1967,14848
T1968,4601
T1969A,110255
T1969B,24278
T1970,49589
T1971,3133
T1972,15487
T1973,67874
T1974,38060
T1975,3934
T1976,48199
T1977,1113
T1978,4255
T1979,17906
T1980,11099
T1981,12025
T1982,21518
T1983,20746
T1984,6560
T1985,16361
T1986A,15948
T1986B,10603
T1987A,12526
T1987B,13498
T1988,43633
T1989,7452
T1990,9356
T1991,8384
T1992,45360
T1993,13388
T1994A,8063
T1994B,3545
T1995,26006
T1996,54588
T1997,133546
T1998A,181613
T1998B,19962
T1999,34578
T2000,99428
T2001,154995
T2002A,14974
T2002B,4632
T2003,131146
T2004,95538
T2005,7940
T2006,40908
T2007,11899
T2008,26444
T2009,15157
T2010,602
T2011,3320
T2012A,6635
T2012B,4542
T2013,11579
T2014,2181
T2015,22580
T2016,784712
T2017,51676
T2018,6340
T2019A,7393
T2019B,2013
T2020,5577
T2021,9698
T2022,34141
T2023,78373
T2024,14811
T2025,72008
T2026,3452
T2027,3492
T2028,3776
T2029,2455
T2030,3125
T2031,3388
T2032,3522
T2033,4087
T2034,115149
T2035,456519
T2036,357535
T2037,223938
T2038,67666
T2039,90899
T2040,116400
T2041,19029
T2042,44415
T2043,48966
T2044,2796
T2045,11537
T2046,1263
T2047a,1820
T2047b,1659
T2048,1835
T2049,4486
T2050,9789
T2051,21635
T2052,9711
T2053,80547
T2054,14396
T2055,3045
T2056,3552
T2057,1828
T2058,36490
T2059,132382
T2060,382014
T2061,256837
T2062,44757
T2063,18386
T2064,93393
T2065,11031
T2066,15938
T2067,49170
T2068,65780
T2069,9938
T2070,5586
T2071,25707
T2072,31468
T2073,27520
T2074,7212
T2075,25174
T2076,369876
T2077,328347
T2078,73424
T2079,6140
T2080,15422
T2081,5387
T2082,19599
T2083,33506
T2084,40519
T2085,14064
T2086,933
T2087,106108
T2088,38601
T2089,28066
T2090,2323
T2091,908
T2092,30005
T2093,1993
T2094,462
T2095,36901
T2096,5156
T2097,49514
T2098,11422
T2099,35678
T2100,11290
T2101,6888
T2102,129272
T2103,359217
T2104,47128
T2105,8831
T2106,43052
T2107,10337
T2108,44836
T2109,21171
T2110,89301
T2111,12165
T2112,15984
T2113,122456
T2114,14210
T2115,143703
T2116,42964
T2117,18811
T2118,38757
T2119,12035
T2120,39579
T2121,370317
T2122,1016089
T2123,257568
T2124,13207
T2125,40522
T2126,32697
T2127,71628
T2128,1031934
T2129,92274
T2130,74756
T2131,185059
T2132,5126
T2133A,7584
T2133B,12336
T2134,4280
T2135,10779
T2136,4187
T2137,23881
T2138,4981
T2139,5768
T2140,11004
T2141A,1577
T2141B,7356
T2142,2853
T2143,697
T2144,2037
T2145,140906
T2146,33121
T2147,26941
T2148,36055
T2149,130113
T2150,5570
T2151,28610
T2152,7136
T2153,98653
T2154,326815
T2155,27114
T2156,29548
T2157,347443
T2158,6718
T2159,3649
T2160,1971
T2161,6047
T2162,2938
T2163,3292
T2164,2380
T2165,2471
T2166,2074
T2167,9369
T2168A,1031
T2168B,2641
T2169,549
T2170,2786
T2171,1623
T2172,4058
T2173,6105
T2174A,4670
T2174B,340
T2175,1244
T2176,24197
T2177,2476
T2178,1589
T2179,782
T2180,1710
T2181,3262
T2182,788
T2183,19302
T2184,10365
T2732,8504
T2733,61324
T2734,20659
T2735,57638
T2736,14187
T2737,13408
T2738,4836
T2739,9510
T2740,4686
T2741,19219
T2742,3477
T2743,4436
T2744,8542
T2745,1941
T2746,2329
T2747,1017
T2748,14063
T2749,12895
T2750,7209
T2751,6339
T2752,8899
T2753,3411
T2754,13614
T2755,24143
T2756,795
T2757,2213
T2758,5196
T2759,13583
T2760,5678
T2761,12070
T2762,24435
T2763,3743
T2764A,20566
T2764B,14633
T2765,1865
T2766,6971
T2767,23988
T2768,15424
T2769,21795
T2770,13731
T2771,16159
T2772,69222
T2773,12752
T2774,2504
T2775,4492
T2776,2590
T2777,78804
T2778,48548
T2779,993
T2780,4334
T2781,5230
T2782,16690
T2783,1511
T2784,1689
T2785,5001
T2786,4705
T2787,70857
T2788,39200
T2789,11930
T2790,1286
T2791,7377
T2792,22516
T2793,15763
T2794,10317
T2795,42908
T2796,11467
T2797,25866
T2798,20753
T2799,31025
T2800,28794
T2801,181358
T2802,13669
T2803,20948
T2804,27752
T2805,23557
T2806,15713
T2807,17180
T2808,19233
T2809,14348
T2810,28101
T2811,3326
T2812,28486
T2813,44432
T2814,73559
T2815,7417
T2816,6773
T2817,1629
T2818,12384
T2819,6513
T2820,10084
T2821,1433
T2822,1464
T2823,21821
T2824,1700
T2825,14132
T2826,9303
T2827,28921
T2828,411
T2829,2809
T2830A,407
T2830B,204
T2831,1444
T2832,515
T2833,3845
T2834,6730
T2835,5097
T2836,485
T2837,11120
T2838,1075
T2839,1727
T2840,482
T2841,1612
T2842,787
T2843,1034
T2844,766
T2845,1641
T2846,347
T2847,310
T2848,880
T2849,397
T2850,269
T2851,800
T2852,290
T2853,2832
T2854,1381
T2855,1810
T2856,694
T2857,1097
T2858,9099
T2859,8393
T2860,917
T2861,1810
T2862,492
T2863,1434
T2864,408
T2865,1719
T2866,1215
T2867,1881
T2868,7711
T2869,2512
T2870,4383
T2871,26756
T2872,489
T2873,4047
T2874,694
T2875,2261
T2876,255
T2877,157
T2878,1725
T2879,7839
T2880,15836
T2881,4179
T2882,1671
T2883,8038
T2884,77
T2885,14828
T2886,3912
T2887,953
T2888,922
T2889,239
T2890,495
T2891,5909
T2892,1466
T2893,3380
T2894,1842
T2895,1544
T2896,8170
T2897,3506
T2898,699
T2899,7971
T2900,829
T2901,4599
T2902,13589
T2903,1278
T2904,1070
T2905,3705
T2906,4508
T2907,1702
T2908,1716
T2909,279
T2910,1291
T2911,1747
T2912,1028
T2913,692
T2914,2616
T2915,259
T2916,264
T2917A,204
T2917B,194
T2918,619
T2919,531
T2920,687
